id,text,label,category,source,filename
normal_상품 가입 및 해지_[수정]20210203 222149," 외국 사람도 한국보험에 가입할 수 있어요? 외국 분이신가요? 네, 중국 사람입니다. 한국으로 의사소통이 가능하신가요? 내 한국말 어느 정도 합니다. 의사 소통이 안 되면 보험보험가입이 안되나요? 아니요 그런건 아닙니다 상품 설명을 드려야 해서 그렇습니다 주소는 한국에 있나요? 네 한국에 있습니다 비자 타입은 어떻게 되시나요 F E B 자 입니다  고객님 보험 가입 가능하십니다. 서류는 뭐가 필요해요? 직장인이신가요? 네, 회사 단입니다 재직 증명서 외국인등록증이 필요합니다. 필요한 서류 문자로 보내줄 수 있어요? 네 보내 드릴 수 있습니다 연락처 알려주세요. 네 00000000000 입니다. 네 문자 발송 해드리겠습니다  무슨 보험이 있는지 설명은 어디서 들어볼 수 있어요.",0,상품 가입 및 해지,original,[수정]20210203 222149.mp3
normal_상품 가입 및 해지_[수정]20210203 222259," 보험 가입을 하고 싶어서요 안 내받을 수 있을까요? 네, 관심 있는 보험 상품이 있으신가요? 아니요 없어요 추천해 주실 수 있나요? 네 연령 때는 어떻게 되시나요? 30대입니다. 그러시군요 제가 보험룡어도 잘 몰라서요 계약자는 뭔가요? 계약자는 보험을 청약하고 보음료 납보 의무를 가지는 사람을 말합니다. 피부원자는요  비 보험자는 사고 발생 시 대상이 되는 사람을 말합니다. 수익자는요? 수익자는 사고발생시 보험금 천국권을 가지는 사람을 맘 합니다 그렇군요 혹시 건강검진을 받아야 보험이 가입되나요 모든 상품이 그런 건 아닙니다 상황에 따라 건강 검진을 요구할수 있습니다 제가 병력이 있는데, 가입 가능 할까요?  반드시 고지하셔야 하고 자세한 상담은 전문상담사에게 문의하시는 게 좋습니다. 고지 안 하면 어떻게 돼요? 보험개학을 해지할 수도 있고 사고 발생 시, 보험금을 못 받으실 수도 있습니다 그렇군요 가입은 바로 되나요 네, 가입을 바로 가능합니다",0,상품 가입 및 해지,original,[수정]20210203 222259.mp3
normal_상품 가입 및 해지_[수정]20210203 225951," 안녕하세요. 네, 안녕하세요 외국인도 동사들 보험가입에 대해 문의 좀 하려고요. 네 어떤 게 궁금하신가요? 외국인 들 보험 가입이 가능합니까? 네, 보험과 입 가능합니다. 가입 전에 몇 가지 질문상이 있는데 여쭤봐도 될까요? 네 어떤 거요 한국어 실력은 어느 정도 되나요? 위산소 통원 가능 합니다  한국말 잘해야 되나요? 아니요. 보험 가입을 위한 상담씨, 한국어 능력이 어느 정도인지 알아야 하기 때문입니다 국내 거주한지는 얼마나 됐나요? 이쯤 된 것 같습니다 비자 타입은 알고 계신가요? 네 취업비자요 보험가입 가능한가요? 예 보험과 입 하실 수 있습니다 가입할 때 필요한 소류 있나요? 대직증명서와 외국인 등록 중에 필요합니다",0,상품 가입 및 해지,original,[수정]20210203 225951.mp3
normal_상품 가입 및 해지_[수정]20210203 230101," 문이 좋은 말이오구요 네 어떤걸 안내드릴까요 제가 가입한 보험조회도 가능한가요? 본인 확인 후 조회가능합니다 휴대폰은 본임용인가요? 네 제 명이에요 주민등록 분호 앞처리 말씀해주세요 0000이요 상세주소 말씀해 주시겠습니까? 00 아파트 0000 004에 실비 보험 가입되어 있습니다  그래요? 그 보험 해지하려면 어떻게 해야 하나요? 보험해지 하려고 하시는 건가요 네, 해지 하려고요 혹시 해지하는 손해인가요 중도 해지하시면 황급금이 없을 수도 있고 보다 적을 수 있습니다 그래요. 해지하면 방문해야 되나요? 류지참 아시고 방문하시면 됩니다 필요한 서류가 뭔데요 신분증보험정권계약자명의 통화  당장 등이 필요합니다.",0,상품 가입 및 해지,original,[수정]20210203 230101.mp3
normal_상품 가입 및 해지_[수정]20210203 230233," 보험가입 무의조 마려구요. 보험 가입에 대해 안내드리면 될까요? 네 제가 보험이 없어서, 보험에 대해 안 내받고 싶어요. 연령대가 어떻게 되시나요? 40대입니다 그러시군요 보장성보험과 저축성보험이 있는데 언옥을 안내 드릴까요? 보재성이 병에 걸렸을 때 보험은금 받을 수 있는 보험인가요? 네 맞습니다  음도 같이 보장되나요? 그건 보험 상품마다 다 다릅니다. 보험상품에 관한 안내는 받을 수 없나요? 상품에관한 사항은 당사 홈페이지의 자세히 나와 있습니다 그래요, 봐도 잘 모르겠더라구요. 보헌 설계사분에게 상담 받아보시는 건 어떤가요 그게 좋을 것 같아요 연락처 알려주시면 설계 사분 연결해 드리겠습니다 연락처를 어떻게 되시나요? 공공회 공공공  네 감사합니다.",0,상품 가입 및 해지,original,[수정]20210203 230233.mp3
normal_상품 가입 및 해지_[수정]20210203 230408," 제가 임신 중인데 태아보음에 대해 안 해 받을 수 있을까요? 임신중이시군요. 네, 임신 중에예요. 임신미어츠인가요 보? 저 초기라 8주 됐어요. 8주도 태아보엄이 가능한가요? 네, 태아 보험 가입 가능합니다. 초기에 가입하는 게 좋은가요? 네네 22주 전에 가입 하는게 좋습니다 왜요  22주 전에 가입하셔야 대학 특약 가입이 가능합니다. 대학특약이 뭔데요? 대학득약은 선천성 기형, 신생아 질병 2번 인큐베이터 보장 등이 가능 합니다. 선천 성기형에 대한 보잉은 22주가 넘어가면 가입해 안되나요? 네 그렇습니다. 22주 전 기용화 검사전에 가입 가능합니다! 그렇구나 그럼 초기에 드는게 좋은거네요  조기에 들어야 특약 가입이 가능합니다.",0,상품 가입 및 해지,original,[수정]20210203 230408.mp3
normal_상품 가입 및 해지_[수정]20210203 230544," 보험 해지하는 방법 안내 받을 수 있을까요? 보험해지 말씀인가요? 네, 해지 하는 방법 좀 알려주세요. 해지 않은 방법은 여러 가지가 있습니다 그래요 전화로 해지 안 되나요? 전활로 해지한 방법도 있습니다 전홀로 해지 않는 방법 안내드릴까요? 네 알려주세요 콜센터로 연락하셔서 해지 하시면 됩니다 콜 센터 전화번호 알려 주세요  전화번호는 0000의 0000입니다. 콜센터 몇 시까지 아주? 이용시간은 9시부터 6시까지 입니다. 콜넛 센터는 바로 연결이 되나요? 하도 시간이 오래 걸리는데가 많아서요. 발생할 수 있습니다 어느 시간에 걸어야 한가요? 반가운가요 정확한 시간 안 내는 어렵습니다 네 알겠습니다 다른 물의 사항은 없으신가요?  감사합니다.",0,상품 가입 및 해지,original,[수정]20210203 230544.mp3
normal_상품 가입 및 해지_[수정]20210203 230653," 안녕하세요. 보험을 해지하려고 하는데요? 보험해지하시려는 이유를 여쭤봐도 될까요? 보온금 내기가 어려웠어요 그러시군요. 보온범이 연체되면 어떻게 되나요? 5일마다 재청구됩니다 그래도 못 내면요 이 길을 같이 미납이 되면 자동해지됩니다 그렇구나, 해지하는 게 나을 것 같아요 자동해 지 전에  생길 때마다 입금하셔도 되는데 그것도 힘드실까요? 네, 힘들 것 같아요. 만약에 제가 해지하면 기존 보험을 살릴 수 없죠? 네 그렇습니다. 이 나비 되면 보험은 살아있는 건가요? 네 해 지 전에는 보험이 살아있습니다. 좋구나 그럼 조금 더 고민해 보고 연락드릴게요. 네 충분히 고민해보시고 연락주세요. 연체금을 납호하면  보험이 살아난다는 거죠? 네, 맞습니다. 감사합니다",0,상품 가입 및 해지,original,[수정]20210203 230653.mp3
normal_상품 가입 및 해지_[수정]20210203 230806," 보험 가입 문의하려구요. 관심있는 상품이 있으신가요? 화재 보험에 대해 알고 싶어요 주택화재보험 말씀인가요 네 아파트는 화재보험이 따로 없나요? 네, 주택보엄에 모음도 포함됩니다 아 그렇구나 화재 보옴 에 대해 어떤게 궁금하신가요? 화장실 들어도 누수가 생기거나 하면 보상 받을 수 있어요? 네 화재 본뜰약으로 가입시  한청하시면 가능합니다.",0,상품 가입 및 해지,original,[수정]20210203 230806.mp3
normal_상품 가입 및 해지_[수정]20210203 230924," 화재보험 문의하려고 합니다. 화재 보험도 여러 종류인가요? 네, 주택화재보엄 건물화재 보험 등이 있습니다 어떤 보험이 궁금하신가요? 세입차여도 화잴보험 가입할 수 있나요? 네! 세 입자도 가입 가능합니다 만약에 주인집에서 불이 나서 제가 피해를 입으면 주인 집에서도 부상받고 제가 가입한 화잴 보험에서도 부상을 받을수 있나요  네, 받을 수 있습니다 그렇구나 화재 보험 가입할 때 어떤 특약을 놓으면 좋은가요? 원하는 특약이 있으신가요? 아니요 특별한 건 없어요. 특약 이 다양해서 다 설명드리기는 어렵습니다 추천해 주실 만 한 분 뭐가 있어요? 육대가전제품의 화재발생 시 수립이 보상되는 특약 많이들 갑십니다. 육 대가 전 제품이 뭔데요? 키비 냉장고  세탁기 에어콘 전자레인지 김치 냉장고입니다. 아 여기서 불이 나면 수립이 보상해준다고요? 네 그렇습니다 다른 특약은요? 특약으로 누수 사고에 관한 건 도 많이 가입하십니다",0,상품 가입 및 해지,original,[수정]20210203 230924.mp3
normal_상품 가입 및 해지_[수정]20210203 231053," 화재보험 가입하려고 합니다. 네, 주택이신가요? 네,주택입니다. 화재가 낳았던 적은 있으신가요? 아니요 없어요. 화재 보험은 화재에 낳을 때만 부상받으실 수 있나요? 아니오 여러가지 특약사항이 있어서 가입 조건에 따라 부상 받으실수 있습니다. 집이 오래 되서 그런데 누수도 가입할 수 있어요? 네 혹시 누수 사고 발생한적이 있나요  아니요 집은 오래됐어도 아직 누수는 된 적이 없어요. 네 화재 보험의 특약으로 누수가입하시면 누수사고에 관한 보상 받으실 수 있습니다. 화재 보면에 특약을 넣어라 말이죠? 네 맞습니다 가입은 어떻게 해요? 화재 본바입은 홈페이지에서 가입하시면됩니다 필요한 서류 같은게 없나요? 네 화재보험은 필요한서류가 별로로 없습니다  전화로는 가입이 안돼요. 아쿨센터로 연락하시면, 가입 가능합니다 네 감사합니다",0,상품 가입 및 해지,original,[수정]20210203 231053.mp3
normal_상품 가입 및 해지_[수정]20210203 231211," 보험 갱신하려고 하는데요. 어떤 보험을 갱신나는 건가요? 자동차 보험이요 작년 상품과 동일한 상품으로 갱심하시겠습니까 네, 동일 한 걸로 해주세요 혹시...보험에 한명 더 추가할 수 있나요 관계가 어떻게 되시나요 엄마요 어머니 연세가 어떻게 되나요? 59세입니다. 보험금 추가가 많이 되나요  아니 50세 이상이면 보험금 할인이 됩니다. 그럼 저희 엄마가 가입하시면 할인이 되는 건가요? 운전 경력에 따라 다르지만 할인을 적용받을 수 있습니다. 운정경력이 얼마나 되시나요? 연어 단지는 20년 넘은 것 같아요. 하시면 할인 받을수있습니다. 얼마나 할인되요? 추가 요금의 5% 할인됩니다. 추가 요금부터 할인되는게 아니고, 추가 요구면에서 할인된 거네요  네 그렇습니다.",0,상품 가입 및 해지,original,[수정]20210203 231211.mp3
normal_상품 가입 및 해지_[수정]20210203 231336," 뭐 좀 물어볼라고요? 네 무엇이 궁금하신가요 자동차 보험 전화로 갱신할 수 있어요 계약자 본인이신가요 아니요 제 딸과 갱신내려고요 계약자본인이 아니면 전활로 보험갱시는 안됩니다 딸이 상황에 안 되는데 방법 없어요 홈페이지에서 갱 신하시는 방법이 있습니다. 보험사 홈 페이지에서 개신 할수있다고요  네, 갱신하실 수 있습니다. 갱신나잇 때 필요한 게 있나요? 아니면 공인 인증서가 필요한데 있으신가요? 컴퓨터에 깔려 있는 것 같은데요? 네, 공인인증서로 로그인 하신 후 갱씬하시면 됩니다. 공인 in증서도 없으면 못해요? 네! 공인in증서는 없으니 갱씨 나질수 없습니다. 탈한테 비밀번호를 물어봐야겠네요. 아님에게 확인하신 후 강씬 하시면 됩니다  네 알겠어요",0,상품 가입 및 해지,original,[수정]20210203 231336.mp3
normal_상품 가입 및 해지_[수정]20210203 231447," 5년 단위로 있는 거예요? 네 그렇습니다. 5, 10 년 이런 식으로 25년납까지 있습니다. 만기되면 황급이 되나요? 소멸승이라 황금은 없...  네 그렇습니다. 보험사마다 조금씩 다르긴 하지만 지하 보험은 황급형을 찾아보기가 어렵습니다. 그래요? 보장은 어떻게 되나요? 계약일로부터 91이 지나고 난 다음부터 보잉 받으실 수 있습니다. 보잭을 바로받을 순 없나요? 네, 90일 이후부터 보쟝 받으 실수 있습니다  나빗기간을 길게 하면 보음료가 저렴한가요? 네, 나빏 기간이 길수록 아져름합니다. 그럼 25년 납으로 갈게요. 네 알겠습니다",0,상품 가입 및 해지,original,[수정]20210203 231447.mp3
normal_상품 가입 및 해지_[수정]20210203 231604," 치아보음에 대해 궁금해서요. 어떤 게 궁금하신가요? 제가 치아 보음을 들 수 있는지 알아보려고요. 직과 치료 받으신 적이 있으세요? 네, 있어요. 치료 언제 받았는지 기억나시나요? 작년 4월점인 것 같은데요. 치료받으신 지 1년이 지난게 맞나요? 네 일 년은 넘은 거 같아요. 과치료 받우신 지 일년이 지났으면 가입하실 수 있습니다  다른 가입 조건은 없어요? 네, 지하고 먼지과 치료 받은 지 1년이 넘으면 가입이 가능합니다 생각보다 쉽게 가입이되네요. 네, 가입은 가능하지만 면책 기간과 감의기간 있습니다. 면체 기간이랑 간면 기간이 뭔데요? 연체끼간은 계약 일로부터 90일이 지나야 보험 유력이 발생하는 거고요. 강면 기간은 가입 후 1년 이내에 치료를 받으시면  보장금액이 50% 감액되는 겁니다. 그래요? 1년 신하고 나선 100% 부장받는 거고요 네 그렇습니다 혹시 인플란트도 보잉되나요? 네, 1년에 2개 보잔 가능합니다",0,상품 가입 및 해지,original,[수정]20210203 231604.mp3
normal_상품 가입 및 해지_[수정]20210203 231814," 아이들도 치아보험 가입할 수 있나요? 자녀분, 치아보봄 말씀인가요? 네 아들 치아 보험 좀 알아 보려고요. 나이가 어떻게 되나요? 10살이요. 10살자면 가입 할수 있나요 ? 네 6세 이후부터 치아 볼봄가입 가능합니다. 가입하려면 진단서같은거 제출해야 되나요 ? 아니오 진단선은 제출하지 않아도 됩니다  최근 직과 치료 받은 게 언제인가요? 최근에는 없는 것 같아요. 6개월이 지났나요? 지난 거 같은데요. 직과치료 받으신지 6개월이 지났으면 가입하실 수 있습니다 그래요, 보험 조격을 바로 받을 수 있나요? 아니요, 가입 90일 이후부터 보험조격받으실 수 있어요. 90일 안에 치료는 받아도 되는 거죠  네, 치료는 받으셔도 되는데 보험 수경은 안 됩니다. 네 알겠습니다",0,상품 가입 및 해지,original,[수정]20210203 231814.mp3
normal_상품 가입 및 해지_[수정]20210203 231923," 보험 가입에 대해 문의할 게 있어서요? 네 어떤게 궁금하신가요 제가 암수술을 했는데 보험가입이 가능할까요 그러시군요 수술은 언제 받으셨나요 1년 6개월 정도 된 것 같아요. 일 년이 지났으면 가입은 가능하십니다 그래요, 가입 할 수 있어요? 네, 가 입은 가능 하지만 진단서는 제출 하셔야 합니다 진단사요  네, 가입하실 때 진단서 제출 하시고 심사를 받아보셔야 정확하게 가위 여부를 알 수 있습니다. 진단소 제출하고 가위비 안 될 수도 있나요? 네 제발의 위험이 있거나 하면 가위 비 안될수도 있습니다. 확률이 어느 정도 되나요? 그래서 정확한 답변은 어렵습니다 일단 심사를 받아봐야 알수 있는건가요? 네 보험가입에 관한 정확한 안내는 심사 받으신 후  받으시는 게 좋을 것 같습니다. 가입 안 될까 봐 걱정돼서요 네 이해합니다 진단서를 먼저 준비해야겠네요? 네 그렇습니다",0,상품 가입 및 해지,original,[수정]20210203 231923.mp3
normal_상품 가입 및 해지_[수정]20210203 232048," 보험 해지하려고요. 보험해지하시려는 이유를 여쭤봐도 될까요? 돈이 좀 필요해서요 가입하신지는 얼마나 되셨나요 7개월 정도 된 것 같은데요 가 입기간에 1년 이만이면 황급금이 없습니다 그래요, 1년이 지나야 황 급금이 있어요 네, 가입 기간의 1년 이상이어야 황 극 금이 있습니다 금이 얼마나 되나요  불이 100의 1% 정도라고 생각하시면 됩니다. 그거 밖에 안 돼요? 네, 보험을 오래 유지하실수록 급금이 늘어납니다 그래요 그럼 유지하고 있는 게 나을까요? 유지 하실 수 있으면 유지하시는게 좋습니다. 보험료를 납홍 못하면 어떻게 되나요 3년 이상 경과 하면 보험이 자동해지됩니다 3년 안으로만 보험금 납화하면 되는 건가요  네, 민합된 보험금 납부하시면 봄은 살아납니다. 민합되면 보험이 정지되는 건가요? 네 그렇습니다. 민화 금액에 대한 이자 같은 것도 있어요? 네, 이자는 발생합니다",0,상품 가입 및 해지,original,[수정]20210203 232048.mp3
normal_상품 가입 및 해지_[수정]20210203 232214," 안녕하세요. 네, 안녕하세요 무엇을 안내해드릴까요? 보험을 변경할 수 있을까요?  앞으로 밖에 안 되서요. 보장금액을 상향하시는 건 어떤가요 네 그렇게 하고 싶어요 보잉 금액 상향 조정하시면 보험금은 인상됩니다 네 그렇겠죠 얼마나 인상이 될까요 정확한 금액 안내는 어렵지만 대략 어느 정도의 인상분이 발생할 것으로 생각됩니다 2천 원 정도면 변경하는 게 나을 것 같아요 변경 하시겠어요 네 변경해 주세요",0,상품 가입 및 해지,original,[수정]20210203 232214.mp3
normal_상품 가입 및 해지_[수정]20210203 233557," 제가 가입하고 있던 보험이 어떤 건지 조회할 수 있나요? 네, 가능합니다. 조회해주세요! 보험 이 중복된 것 같아서요. 어떤 부분이 중복되는... 됐다는 말씀이신지요? 전에가 입한 보험이랑 이번에가 입 한 보험인 보장 내용이 비슷한 거 같아요 잠시만 기다려주세요. 행복됐죠? 내 고객님 아매관 한 보잭 내용이 비슷하네요 그쵸  제가 만약 암에 걸렸으면 중복으로 받을 수 있나요? 생명보험의 경우, 중복 으로 진단위 받으실 수 있습니다. 그래요 그럼 그냥 가지고 있는 게 나을까요? 변경도 가능하니까 고민해 보시겠어요 제 보험 중에 보장 내용 좀 빠진 부분이 있나요 외질안에 관한 보잉은 약하게 설계되어 있습니다 그럼 암을 빼고 내지란으로 변경할수 있어요 특약으로 내지랄을 추가 하셔도 되고  경경도 가능합니다. 어떻게 처리해 드릴까요? 안 보험에 특약으로 늦을한 추가하는 보험로 변경 해 드리겠습니다",0,상품 가입 및 해지,original,[수정]20210203 233557.mp3
normal_상품 가입 및 해지_[수정]20210203 233732," 보험 해지하려고 합니다. 보험해지하시려는 이유를 여쭤봐도 될까요? 보험금이 부담스러워서요 50만원씩 5달러였는데 얼마나 황급되요? 5개월 나뿐 하셨다면 황 급금은 없습니다 뭐라고요 250만원이 난 했는데 황긋금이 없다고요 네 죄송하지만 가입 1년 미만 된 보험은 황극금이 없습니다 그럼 너무 억울하죠  네, 약관상조이도 어쩔 수가 없습니다. 그럼 얼마나 유지하고 있어야 황급금이 생겨요? 1년 이상은 유지하셔야 황 급금이 발생합니다 앞으로 7개월을 더 넣어야 홧급금 이 있다는 말이죠? 네 그렇습니다 1년놓으면 황업금이 얼마나 되나요? 1연낙에 받으시면 황 업금은 2% 정도 됩니다 2%요 그거밖에 안돼요? 네 보장성 보험이란  광급금이 약합니다. 말이 돼요? 내가 내는 눈이 얼마인데... 보험금이 부딪히고 계시다면 보장 내용을 변경하시는 건 어떤가요? 보험글을 낮출 수 있어요 네, 보잉 내용을 표현하시면 가능합니다. 조금 더 생각해 볼게요",0,상품 가입 및 해지,original,[수정]20210203 233732.mp3
normal_상품 가입 및 해지_[수정]20210203 233859," 문의 좀 하려고 합니다. 보험 해지하려고 하는데 가능합니까? 어떤 보험해지 하시려고 하는 건가요 제가 가입한 보험이 한 가지 아닌가요 네 고객님 두 개에 보험해 가입되어 있으십니다 그렇습니까 혹시 같은 날 가입했나요? 네, 가입날짜는 같습니다 무슨 보험, 무슨 보험랩믹까 안보음이랑 실비 보험입니다 그럼 안보험 해쟤 하겠습니다  해제하시려는 이유가 있으신가요? 고정지출이 너무 많아서 좀 줄이려고 합니다 그러시군요. 해제하면 황급금이 있습니까? 황 급금은 발생하지만 금액은 얼마 안됩니다 가입기간인 1년엔 넘은 것 같은데, 얼마 안 됩니까 네! 가위와 심 보험은 보장성보험이라 황긋금이 얼마 되지 않습니다 얼마나 됩니까? 불이 백의 2부  정도 하고 생각하시면 됩니다. 1년 놓으는데 보험금이 2%밖에 안 줍니까? 네 유지 기간이 길수록 황급금은 늘어납니다",0,상품 가입 및 해지,original,[수정]20210203 233859.mp3
normal_상품 가입 및 해지_[수정]20210203 234352," 보험금이 갑자기 왜 늘었죠? 청구된 보험 금이 늘었다는 말씀인가요 네, 갑자기 늘었어요 특약이 갱신 된 건 아닌가요 그렇게 연락도 없이 갱신되나요? 갱시는 보험랍관에 명시되어 있습니다 그래도 미리 고지는 헤져야 하는 거 아닌가요 죄송합니다. 미리 문자로 굳이 받으실 수 있도록 변경해 놓겠습니다 전화번호 변동은 없으신가요  네 없어요. 아무리 갱신이 됐다고 해도 보음요가 너무 오른 거 아닌가요? 전체 가입자 기준으로 위협률을 계산하기 때문에 40세기준으로 상승폭이 조금 높습니다 그래요 그럼 차라리 새로 가입하는 게 더 나은 거 아닌까요 고객님 가지고 계신 보험상품 이 요즘 상품에 비해 보장 내용이 높습니다  보험료가 저렴한 거 아닌가요? 고객님, 그렇지 않습니다. 전에 가입한 보험이 금액됩입니다 그런 줄 알고 가입했는데 보헌료가 너무 많이 오르니까 좋은지도 모르겠어요 새로 가입하신다고 해도 지금 보허료보다 높게 책정되십니다 그래요 그럼 그냥 가지고 있는 게 좋다는 말이죠 제 생각은 그렇습니다",0,상품 가입 및 해지,original,[수정]20210203 234352.mp3
normal_상품 가입 및 해지_[수정]20210203 234532," 안녕하세요. 원래 이렇게 보험이 자주 갱신되나요? 보험갱신 문이신가요 네 너무 자주 강신되는 것 같아서요 갱신 부분은 보흡약권에 명시되어 있는 대로 갱 신됩니다 약관에 나와 있나요? 네, 약관이 나 보음증권 확인해 보시면 나와 있습니다 그건 확인해보면 될 거 같은데 금액이 너무 많이 오르는거 아닌가 요  갱신이 될수록 금액이 오른다고 생각하시면 됩니다. 갱신된 그획에서 갱시가 또 되니까 그런 건가요? 네 그렇습니다 그럼 새로 가입하는 게 낫지 않을까요? 언제 가입하셨나요? 바이반지는 10년 지났어요 10년에 가입한 상품 이라면 그대로 유지하시는게 나을 것 같습니다 왜요 요즘상품은 보장이 약한데다 금액 많이 올랐습니다  제가 지금 내고 있는 금액도 만만치 않는데요. 제로 가입하는 것보다는 금액이 났습니다. 음료가 그렇게나 많이 올랐어요? 네, 같은 보장 내용으로 제로가 입하시면 금액은 많은 정도가 오릅니다 그렇구나 알겠습니다",0,상품 가입 및 해지,original,[수정]20210203 234532.mp3
normal_상품 가입 및 해지_[수정]20210203 234658," 오토바이도 보험 가입할 수 있죠? 네 가능합니다. 법인가요, 개인 인까요? 개인용입니다. 오토 바이용도는 어떻게 되나요? 배달 할 때 사용하는데요? 배달룡으로 사용 하시면 대물과 대인단부에 자기 부담금을 선택하시면 보험금이 낮아집니다 그래요 작년에는 없었던 것 같은데요 자기부담 특약이 새로 생겼습니다  자기 부담 특약을 넣으면 보음료가 저렴해진다고요? 네, 맞습니다. 자기 부당금이 어느 정도인데요? 고객님은 양으로 분류되어 사기 부 당금을 100만 원으로 하시면 작년 대비 20% 할인됩니다. 100만원은 조금 부담스러운데요? 조절하실 수 있습니다 그래요 50만 원 으로 하면 얼마나 할인 되나요? 50만원으로 책정하시면 14% 할인 됩니다  다른 부작 내용은 같은 거요? 네. 보장 내용은 전동 없습니다 그럼 자기 부담금 50만 원으로 해서 가입할게요",0,상품 가입 및 해지,original,[수정]20210203 234658.mp3
normal_상품 가입 및 해지_[수정]20210203 234951," 문의 좀 해도 될까요? 네 말씀하세요. 자동차 보험 갱신을 변경할 수 있나요? 자동차보험 어디에서 가입하셨나요? 인터넷으로 가입했어요, 인터넥스로 가입하면 변경이 안 되나요? 그런 건 아니구요, 자동 차 보험은 1년가입 기준이라서 갱 신일 변경에 어렵습니다 날짜를 맞추는 것도 안되나요? 변경하고자 하는 날짜가 있으신가요  네 10월 11일요. 올해는 11월 24일까지 가입이 되어 있어서 지금 가입하시면 중복이 됩니다. 응복에 안 되기에는 못하나요? 네 저희 쪽에서는 힘듭니다 그럼 내년 보험이라도 미리 그렇게 하는 건 안되나요? 네렇게는 힘듦니다 방법이 없나요? 갱신 하실 때 날짜를 10월 10일 까지 하시는 방법이 있습니다. 보험 갱신날 때면  자꾸 깜빡하고 1년으로 해버려서요. 지금 생각났을 때 변경해놓고 싶은데요? 이쪽에서 변경은 어렵습니다. 고객센터 방문하면 가능할까요? 네 그러시는 게 좋을 것 같습니다",0,상품 가입 및 해지,original,[수정]20210203 234951.mp3
normal_상품 가입 및 해지_[수정]20210203 235115," 여보세요 네 안녕하십니까 화재 보험 들려고요. 화재보험 가입문에 하시는 건가요? 네, 가입하려구요. 화재 본문 검을용이 있고 주택 용이 있는데 어느 곳인가요? 주택용이요 본인명의 주택 인가요? 예 제 명이 맞아요 메메카알고 계세요? 메멘가를 알아야 하나요? 메매카가 보엄검 산정에 필요합니다  매매가 3억 정도 있어요. 보험금은 대략 15,000원 정도 나옵니다 화재보음에 노수 특약 같은 것도 넣던데 놀 수 있어요? 네 특약을 놓으실 수 있습니다 노수특약으로 넣으면 금액이 많이 오르나요 아니요 1,000 원정도 옳습니다 지금 가입할 수 있나요? 네 전화로 가입 가능합니다",0,상품 가입 및 해지,original,[수정]20210203 235115.mp3
normal_상품 가입 및 해지_[수정]20210203 235217," 화재 보험 해지하려고요. 해지하실에는 이유를 여쭤가도 될까요? 제가 이 자를 가서요 네 그러시군요 지금 해지 도와드리면 될까요 네, 지금은 해지해주세요 본인 파기농 해지에 도완드리겠습니다 음룩 분호 앞자리가 어떻게 되나요? 00000000이요 상세 주소 말씀해 주세요 공공 아파트 00005  네, 잠시만 기다려주세요. 고객님 화재 봄 해지 됐습니다. 황급금 있나요? 네, 황 급금 있습니다. 얼마예요? 황극금은 10만 5천원입니다. 홧급금을 어떻게 받나요? 자동의 채 신청하신 계좌로 입금됩니다. 감사합니다",0,상품 가입 및 해지,original,[수정]20210203 235217.mp3
normal_상품 가입 및 해지_[수정]20210203 235315," 보험을 해지하고 싶은데 본인만 해지할 수 있나요? 네, 보험해지는 당사자만 할수 있습니다. 방문 안 하고 인터넷으로는 해지모타 나요? 인터넴스로도 해지할두있습니다. 인터넥스로 하면 당사자가 아니어도 상관없겠네요 가입자 공인 인증서가 있어야합니다 왜요? 홈빌리 로그인 할때 공인인증소가 필요합니다 해지하시려는 이유가 뭔가요  네.  감사합니다.",0,상품 가입 및 해지,original,[수정]20210203 235315.mp3
normal_상품 가입 및 해지_[수정]20210203 235426," 치아보음 가입하고 싶은데요. 치아 보음 안내해드릴까요 그런데 제가 치과 치료를 갖고 있어서요 현재 치료 중이라는 말씀인가요 네 거의 마무리긴 한데 치료중이에요 치료 중에이면 가입이 안 되나요? 네, 치료중에 있으면 가입은 불가능합니다 치료가 완료되면 가입할 수 있나요? 네 완료 후 1년이 지나야 가입 가능 합니다  네 그렇습니다. 이 분의 치료하면 당분간 갈 일이 없을 것 같긴 한데 혹시 발치했는데 보장 받을 수 있나요? 가입전 발치한 인은 보잉이 안 됩니다. 치아본도 가입전에 고지해야 사항이 있나요 ? 네, 직과 지단에 대한 고지 반드시 하셔야 합니다. 치료가 끝난 것도 구지 해야 돼요? 네, 치료와 완료됐다 하더라도 고지는 하셔야합니다  깨신이가 있는데 이것도 고지대상이에요? 네, 고지 대상입니다.",0,상품 가입 및 해지,original,[수정]20210203 235426.mp3
